sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Introduction,0,"File Documentation for the Institutional Characteristics Data File, 2021-22",,,,,,,,,
Introduction,1,Student Charges by Program,,,,,,,,,
Introduction,2,(Provisional release),,,,,,,,,
Introduction,3,Filename,IC2021_PY
Introduction,4,,"This file contains data on student charges by program.  Institutions that measure programs in clock hours or have primarily occupational programs measured in credit hours report student charges data by the full length PROGRAM.  This file contains the number of programs offered and the price of attendance for entering students that are made available to the public on College Navigator; Price of attendance includes amounts for published tuition and required fees, books and supplies, room and board and other expenses for the largest program.  Estimates for books and supplies, room and board and other expenses are those from the Cost of Attendance report used by the financial aid office in determining financial need. In addition to the price of attendance for the largest program, tuition and fees and books and supplies are also included for up to an additional five programs.

Programs are categorized according to the 2020 Classification of Instructional Programs (CIP), a detailed coding system for postsecondary instructional programs.  The 2010 CIP was used to categorize programs for cost data collected from 2010-11 through 2019-20.  Information on the CIP classification taxonomy, including a crosswalk between CIP 2010 and 2020 is available at https://nces.ed.gov/ipeds/cipcode/resources.aspx?y=56",,,,,,,,
Introduction,5,Note,"Provisional release data have undergone all NCES data quality control procedures. Data are imputed for nonresponding institutions. These data are used for First Look (Provisional Data) Web tables. Final release data include revisions to the provisional release data that have been made by institutions during the subsequent data collection year. The final release data can be used when the most up to date data are required; however, these data may not match tables from the First Look Web tables based on provisional data. ",,,,,,,,
Introduction,6,Contents of spreadsheet,,,,,,,,,
Introduction,7,Varlist,"Variable list: Lists all variables in the table. Includes the variable name, variable label and the Data type, format and maximum field width of each variable.  The data type describes a variable as either a numeric (N) or Alphanumeric (A) and the format of a variable defines a variable as either continuous (Cont) or categorical (Disc).  It all also lists the variable name of all imputation flag variables for each continuous variable. Imputation flag variable describes whether a value for the corresponding variable was reported, imputed or not applicable.",,,,,,,,
Introduction,8,Description,Long description or glossary definition of a variable. ,,,,,,,,
Introduction,9,Frequencies,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable.,,,,,,,,
Introduction,10,Statistics,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file. ",,,,,,,,
Introduction,11,Imputation code values,This worksheet lists the code values for all imputation flag variables.,,,,,,,,
varlist,0,varnumber,varname,DataType,Fieldwidth,format,imputationvar,varTitle
varlist,1,1,UNITID,N,6,Cont,,Unique identification number of the institution
varlist,2,11246,PRGMOFR,N,3,Cont,,Number of programs offered
varlist,3,11256,CIPCODE1,A,7,Disc,,CIP code of largest program
varlist,4,11368,CIPTUIT1,N,5,Cont,XCIPTUI1,"Tuition and fees 2021-22 (institutions with no full-time, first-time, undergraduate students)"
varlist,5,11369,CIPSUPP1,N,5,Cont,XCIPSUP1,"Books and supplies 2021-22 (institutions with no full-time, first-time, undergraduate students)"
varlist,6,11261,CIPLGTH1,N,4,Cont,XCIPLGT1,Total length of largest program
varlist,7,11262,PRGMSR1,N,3,Disc,,Largest program measured in credit or clock hours
varlist,8,11263,MTHCMP1,N,3,Cont,XMTHCMP1,Average number of months to complete largest program
varlist,9,11471,WKCMP1,N,4,Cont,XWKCMP1,"Total length of program in weeks, as completed by a student attending full-time"
varlist,10,11476,LNAYHR1,N,4,Cont,XLNAYHR1,Total length of academic year (as used to calculate your Pell budget) in clock or credit hours
varlist,11,11481,LNAYWK1,N,4,Cont,XLNAYWK1,Total length of academic year (as used to calculate your Pell budget) in weeks
varlist,12,11265,CHG1PY0,N,5,Cont,Xchg1py0,Published tuition and fees 2018-19
varlist,13,11266,CHG1PY1,N,5,Cont,Xchg1py1,Published tuition and fees 2019-20
varlist,14,11271,CHG1PY2,N,5,Cont,Xchg1py2,Published tuition and fees 2020-21
varlist,15,15031,CHG1PY3,N,5,Cont,Xchg1py3,Published tuition and fees 2021-22
varlist,16,11280,CHG4PY0,N,5,Cont,Xchg4py0,Books and supplies 2018-19
varlist,17,11281,CHG4PY1,N,5,Cont,Xchg4py1,Books and supplies 2019-20
varlist,18,11286,CHG4PY2,N,5,Cont,Xchg4py2,Books and supplies 2020-21
varlist,19,15035,CHG4PY3,N,5,Cont,Xchg4py3,Books and supplies 2021-22
varlist,20,11294,CHG5PY0,N,5,Cont,xchg5py0,"On campus, room and board 2018-19"
varlist,21,11296,CHG5PY1,N,5,Cont,Xchg5py1,"On campus, room and board 2019-20"
varlist,22,11301,CHG5PY2,N,5,Cont,Xchg5py2,"On campus, room and board 2020-21"
varlist,23,11306,CHG5PY3,N,5,Cont,Xchg5py3,"On campus, room and board 2021-22"
varlist,24,11309,CHG6PY0,N,5,Cont,xchg6py0,"On campus, other expenses 2018-19"
